Census Tract,Total Population,California County,ZIP,City,"Drinking Water
Score","Drinking Water Score
Pctl",Arsenic,"Arsenic
Pctl",Cadmium,"Cadmium
Pctl",DBCP,"DBCP
Pctl",HexChrom,"HexChrom
Pctl",Lead,"Lead
Pctl",Nitrate,"Nitrate
Pctl",Perchlorate,"Perchlorate
Pctl",TCE,"TCE
Pctl",THM,"THM
Pctl",Uranium,"Uranium
Pctl","MCL
Violations","MCL
Violations
Pctl","TCR
Violations","TCR
Violations
Pctl"
6017031200,5193,El Dorado,95667,Placerville,120.42,12.35,0,0,0,0,0,0,NA,NA,1.849,98.47,0,0,0,0,0,0,4.350,21.95,0,0,0,0,0,0
6017031301,3408,El Dorado,95709,Camino,120.42,12.35,0,0,0,0,0,0,NA,NA,1.849,98.47,0,0,0,0,0,0,4.350,21.95,0,0,0,0,0,0
6017031302,4701,El Dorado,95726,Pollock Pines,120.42,12.35,0,0,0,0,0,0,NA,NA,1.849,98.47,0,0,0,0,0,0,4.350,21.95,0,0,0,0,0,0
6017031405,2426,El Dorado,95726,Pollock Pines,120.42,12.35,0,0,0,0,0,0,NA,NA,1.849,98.47,0,0,0,0,0,0,4.350,21.95,0,0,0,0,0,0
6017031502,6031,El Dorado,95667,Placerville,120.42,12.35,0,0,0,0,0,0,NA,NA,1.849,98.47,0,0,0,0,0,0,4.350,21.95,0,0,0,0,0,0
6019008000,5277,Fresno ,93210,Coalinga,174.49,16.20,0.500,38.87,0,0,NA,NA,NA,NA,0,0,2.615,44.56,0,0,0,0,54.336,91.05,0,0,0,0,0,0
6019008100,5691,Fresno ,93210,Coalinga,174.49,16.20,0.500,38.87,0,0,NA,NA,NA,NA,0,0,2.615,44.56,0,0,0,0,54.336,91.05,0,0,0,0,0,0
6021010100,8192,Glenn ,95963,Orland,405.36,59.06,0.086,25.09,0.010,96.50,0.408,98.94,19.000,99.37,0,0,9.995,79.42,0,0,0,0,0.028,6.04,0,0,0,0,0,0
6021010200,4901,Glenn ,95963,Orland,591.39,89.28,0.306,32.69,0.052,98.15,0.382,98.88,18.968,99.19,0.003,74.42,13.965,87.63,0,0,0,0,0.135,7.61,0,0,0,0,0.018,92.81
6023010200,2983,Humboldt ,95570,Trinidad,292.97,40.20,0,0,0,0,0.566,99.77,NA,NA,0,0,5.948,69.11,0,0,0,0,9.115,26.42,0,0,1.928,97.68,0,0
6023010800,4785,Humboldt ,95551,Loleta,407.68,59.40,0.233,30.15,0,0,0.593,99.79,NA,NA,0.289,93.08,7.365,73.15,0,0,0,0,2.007,15.51,0,0,0,0,0.560,96.00
6023010901,4533,Humboldt ,95540,Fortuna,322.69,45.41,0.027,22.73,0,0,1.000,99.97,NA,NA,0,0,11.603,83.22,0,0,0,0,3.139,19.23,0,0,0,0,0.971,97.53
6023010902,4143,Humboldt ,95526,Bridgeville,386.16,55.95,0.002,18.71,0,0,0.653,99.82,NA,NA,0.406,94.53,5.303,64.78,0,0,0,0,1.010,13.06,0,0,0,0,0.263,95.25
6023011000,4386,Humboldt ,95540,Fortuna,399.31,57.99,0,0,0,0,0.539,99.75,NA,NA,2.841,99.10,11.775,83.53,0,0,0,0,3.242,19.45,0,0,0,0,0.959,97.49
6023011100,4976,Humboldt ,95565,Scotia,409.27,59.56,1.924,77.47,0,0,0.524,99.74,NA,NA,4.085,99.40,0.074,15.11,0,0,0,0,7.835,25.30,0,0,0.014,92.26,0,0
6023011200,3220,Humboldt ,95536,Ferndale,434.96,62.77,1.940,77.58,0,0,0.743,99.84,NA,NA,0.642,96.32,3.834,58.63,0,0,0,0,1.013,13.09,0,0,0,0,<0.001,89.50
6029000700,4825,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029000800,4925,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029000902,3340,Kern ,93306,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029000903,3653,Kern ,93306,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029000904,4008,Kern ,93306,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029000908,5493,Kern ,93306,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001201,2895,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001202,6264,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001300,7559,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001400,7766,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001500,3147,Kern ,93305,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001600,1390,Kern ,93301,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001700,4287,Kern ,93301,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001901,3434,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029001902,4679,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002000,7111,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002100,3852,Kern ,93307,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002200,6537,Kern ,93307,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002302,3378,Kern ,93307,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002500,9122,Kern ,93307,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002600,3539,Kern ,93307,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002700,5370,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029002900,7449,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029003000,7374,Kern ,93304,Bakersfield,431.26,61.90,0.786,52.97,0,0,0.002,81.88,0.375,66.25,0,0,12.074,84.70,0,0,0.236,88.25,34.382,57.21,0,0,0,0,0,0
6029003113,4784,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029003115,5482,Kern ,93304,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029003122,8845,Kern ,93307,Bakersfield,432.24,62.30,0.786,52.96,0,0,0.002,82.21,0.375,66.25,0,0,12.071,84.69,0,0,0.236,88.58,34.386,57.56,0,0,0,0,0,0
6029004401,7308,Kern ,93280,Wasco,305.51,43.37,3.900,95.25,0,0,0,0,NA,NA,0,0,32.719,99.70,0,0,0,0,0.417,10.65,0,0,0,0,2.000,99.91
6029004402,5437,Kern ,93280,Wasco,548.79,85.72,3.900,95.24,0,0,<0.001,75.54,6.900,95.22,<0.001,72.89,32.718,99.69,0,0,0,0,0.417,10.64,0,0,0,0,2.000,99.59
6029005104,3253,Kern ,93306,Bakersfield,410.29,59.70,0.496,38.80,0,0,0.188,97.60,0.375,66.25,0,0,7.272,72.66,0,0,0.142,79.44,33.117,55.53,0,0,0,0,0,0
6031000300,7446,Kings ,93245,Lemoore,401.85,58.53,0.002,18.68,0,0,<0.001,76.69,NA,NA,0,0,4.019,60.12,0,0,0,0,27.423,48.96,0,0,11.987,99.44,0.999,97.96
6031000900,8057,Kings ,93230,Hanford,298.14,41.16,9.811,99.21,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,7.000,99.01,2.000,99.91
6033000100,3121,Lake ,00048,Mendocino NTL Forest,270.90,36.43,0.157,27.46,0,0,0.092,96.58,0,0,0,0,1.675,40.14,0,0,0,0,2.325,16.57,0,0,0,0,<0.001,90.15
6033000300,3846,Lake ,95453,Lakeport,203.91,20.86,0.322,33.40,0,0,0.032,93.28,NA,NA,0,0,0.733,30.06,0,0,0,0,24.594,47.18,0,0,0,0,0,0
6033000400,5574,Lake ,95453,Lakeport,79.14,10.84,0.054,23.66,0,0,0,0,NA,NA,0,0,0.480,26.17,0,0,0,0,12.428,29.31,0,0,0,0,0,0
6033000502,2703,Lake ,95464,Nice,163.46,15.35,0,0,0,0,0.001,81.23,0,0,0,0,0.025,12.78,0,0,0,0,42.888,69.45,0,0,0,0,0,0
6033000801,2894,Lake ,95422,Clearlake,101.17,12.02,0,0,0,0,0,0,NA,NA,0,0,0.604,27.22,0,0,0,0,47.764,73.95,0,0,0,0,0,0
6033000900,6059,Lake ,95451,Kelseyville,458.29,74.64,0.989,60.30,0,0,0.039,93.95,NA,NA,0,0,3.863,58.72,0,0,0,0,36.504,61.32,0,0,0.105,93.34,0.001,90.66
6033001000,6045,Lake ,95453,Lakeport,222.01,24.58,0.271,31.33,0,0,0.357,98.75,NA,NA,0,0,9.055,76.61,0,0,0,0,1.881,15.32,0,0,0,0,0,0
6033001100,3865,Lake ,95451,Kelseyville,275.86,37.18,0.247,30.40,0,0,0.056,95.07,NA,NA,0,0,2.172,42.66,0,0,0,0,1.406,14.35,0,0,0,0,0.042,93.38
6033001200,3198,Lake ,95457,Lower Lake,484.12,77.43,2.260,84.37,0,0,0.004,85.68,23.895,99.43,0,0,12.275,84.99,0,0,0,0,19.827,39.62,0,0,0,0,<0.001,90.03
6033001300,7575,Lake ,95461,Middletown,406.39,59.24,0.046,23.46,0,0,0.504,99.45,23.809,99.42,0,0,6.850,71.70,0,0,0,0,3.428,19.82,0,0,0.025,92.55,0,0
6035040100,1822,Lassen ,96132,Termo,481.72,77.08,1.965,77.72,0,0,0.340,98.64,NA,NA,0,0,1.446,38.67,0.038,85.04,0.028,73.54,1.426,14.40,0,0,0.205,93.71,0,0
6035040200,2534,Lassen ,96056,McArthur,300.74,42.70,0,0,0,0,0.278,98.29,NA,NA,0.121,86.75,0.138,16.50,0,0,0,0,0,0,0,0,0,0,1.896,99.20
6035040305,4146,Lassen ,96130,Susanville,333.68,46.92,2.538,90.58,0,0,0.340,98.64,NA,NA,0,0,3.691,52.67,0,0,0,0,0,0,0,0,0,0,0.006,91.80
6037406101,3139,Los Angeles,91723,Covina,335.26,47.52,2.689,91.48,0,0,0,0,0,0,0,0,11.118,82.65,0.203,90.34,0,0,43.546,70.79,0,0,0,0,0,0
6037406102,5828,Los Angeles,91723,Covina,335.26,47.52,2.689,91.48,0,0,0,0,0,0,0,0,11.118,82.65,0.203,90.34,0,0,43.546,70.79,0,0,0,0,0,0
6037408623,3023,Los Angeles,91745,Hacienda Heights,205.46,21.09,0,0,0,0,0,0,0,0,0,0,2.294,43.23,0.173,89.57,0,0,46.077,72.65,0,0,0,0,0,0
6037408626,4341,Los Angeles,91748,Rowland Heights,205.46,21.09,0,0,0,0,0,0,0,0,0,0,2.294,43.23,0.173,89.57,0,0,46.077,72.65,0,0,0,0,0,0
6037408722,4400,Los Angeles,91748,Rowland Heights,205.46,21.09,0,0,0,0,0,0,0,0,0,0,2.294,43.23,0.173,89.57,0,0,46.077,72.65,0,0,0,0,0,0
6037408723,2825,Los Angeles,91748,Rowland Heights,205.46,21.09,0,0,0,0,0,0,0,0,0,0,2.294,43.23,0.173,89.57,0,0,46.077,72.65,0,0,0,0,0,0
6037408724,5362,Los Angeles,91748,Rowland Heights,205.46,21.09,0,0,0,0,0,0,0,0,0,0,2.294,43.23,0.173,89.57,0,0,46.077,72.65,0,0,0,0,0,0
6039000300,8213,Madera ,93610,Chowchilla,222.82,24.87,1.838,75.64,0,0,<0.001,77.15,NA,NA,0,0,6.338,70.03,0,0,0,0,0,0,0,0,0,0,0,0
6039000509,5935,Madera ,93636,Madera,457.04,69.49,2.134,83.88,0.317,99.56,0.029,91.44,2.800,86.59,0,0,22.686,95.57,0,0,0,0,0,0,0,0,0,0,0,0
6041124200,5626,Marin ,94920,Belvedere Tiburon,136.90,12.95,0,0,0,0,0,0,0,0,0.016,76.83,0.108,15.69,0,0,0,0,23.754,44.38,0,0,0,0,0,0
6041132200,1774,Marin ,94956,Point Reyes Station,415.26,60.15,0.306,32.71,0,0,0,0,0,0,4.082,99.38,0.568,26.99,0.062,86.38,0,0,43.755,71.06,0,0,4.626,98.74,0,0
6045010100,2587,Mendocino ,95428,Covelo,165.35,15.67,0.210,29.44,0,0,0.457,99.12,NA,NA,0,0,1.320,36.80,0,0,0,0,0,0,0,0,0,0,0,0
6045010200,4155,Mendocino ,95585,Leggett,422.45,61.04,35.689,100.00,0,0,0.815,99.85,NA,NA,1.002,96.82,0.057,14.82,0,0,0,0,2.405,16.87,0,0,0.350,94.09,0,0
6045010300,4272,Mendocino ,95437,Fort Bragg,371.83,53.09,0,0,<0.001,94.30,0.258,98.21,NA,NA,0,0,7.557,73.35,0,0,0,0,1.442,14.43,0,0,0,0,0.004,91.54
6045010400,3467,Mendocino ,95437,Fort Bragg,280.90,37.95,0,0,0.031,97.71,0.286,98.31,NA,NA,0,0,1.148,35.54,0,0,0,0,28.327,49.34,0,0,0,0,0,0
6045010500,4439,Mendocino ,95437,Fort Bragg,278.72,37.80,0,0,0.034,97.76,0.226,97.78,NA,NA,0,0,0.805,31.23,0,0,0,0,30.849,51.95,0,0,0,0,0,0
6045010600,6917,Mendocino ,95490,Willits,284.71,38.56,0,0,0,0,1.000,99.97,0,0,0,0,1.168,35.58,0,0,0,0,34.617,58.19,0,0,0,0,0.002,90.96
6045010700,6203,Mendocino ,95490,Willits,177.71,16.83,0,0,0,0,1.000,99.97,0,0,0,0,3.052,45.99,0,0,0,0,15.222,31.74,0,0,0,0,0,0
6045010801,5915,Mendocino ,95470,Redwood Valley,197.48,19.93,0.006,19.30,0,0,0.040,94.38,0,0,0,0,0.339,22.46,0,0,0,0,36.507,61.34,0,0,0,0,0,0
6045010802,1785,Mendocino ,95469,Potter Valley,277.97,37.70,3.950,95.33,0,0,0.500,99.41,NA,NA,0,0,11.609,83.24,0,0,0,0,0,0,0,0,0,0,0,0
6045010900,4332,Mendocino ,95470,Redwood Valley,187.51,17.88,<0.001,18.01,0,0,0.018,90.15,0,0,0,0,1.177,35.61,0,0,0,0,23.442,43.74,0,0,0,0,0,0
6045011002,5364,Mendocino ,95427,Comptche,500.66,80.26,0.149,26.94,0.003,95.33,0.219,97.72,NA,NA,1.374,97.65,6.703,71.44,0,0,0,0,3.487,19.87,0,0,0,0,0.005,91.71
6045011102,3915,Mendocino ,95468,Point Arena,382.31,55.45,0,0,0,0,0.250,97.93,NA,NA,0,0,5.434,65.35,0.065,86.43,0,0,18.506,38.12,0,0,0.568,94.49,0,0
6045011200,3293,Mendocino ,95466,Philo,258.34,34.11,0,0,0,0,1.000,99.97,NA,NA,0,0,5.186,63.97,0.010,81.69,0,0,0.814,12.70,0,0,0,0,0,0
6045011300,5972,Mendocino ,95482,Ukiah,167.21,15.70,<0.001,18.07,0,0,0.002,83.13,0,0,0,0,1.771,40.58,0,0,0,0,8.023,25.43,0,0,0,0,0,0
6045011700,4181,Mendocino ,95482,Ukiah,278.93,37.83,0.032,22.91,0,0,0.156,97.36,0,0,0,0,1.777,40.60,0,0,0,0,8.575,25.79,0,0,0,0,0.010,92.26
6045011800,2082,Mendocino ,95449,Hopland,176.78,16.65,0.002,18.61,0,0,0.056,95.10,0,0,0,0,3.372,46.59,0,0,0,0,2.227,16.48,0,0,0,0,0,0
6047002402,7505,Merced ,93620,Dos Palos,229.37,27.73,1.630,73.87,0,0,0.012,88.25,NA,NA,0,0,5.649,67.25,0,0,0,0,0,0,0,0,0,0,0,0
6049000200,1910,Modoc ,96056,McArthur,257.76,34.06,0.009,19.61,0,0,0.340,98.64,NA,NA,0,0,1.396,37.05,0,0,0,0,0.022,5.83,0,0,0,0,0.742,96.64
6049000400,1265,Modoc ,96104,Cedarville,179.02,16.99,0,0,0,0,0.340,98.64,NA,NA,0,0,10.211,80.38,0,0,0,0,0,0,0,0,0,0,0,0
6053010400,6481,Monterey ,95012,Castroville,152.88,13.95,3.119,94.10,0,0,NA,NA,NA,NA,0,0,3.873,58.78,0,0,0,0,0,0,0,0,0,0,0,0
6055200201,3466,Napa ,94559,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200202,2856,Napa ,94559,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200203,2497,Napa ,94559,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200301,5095,Napa ,94559,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200302,2504,Napa ,94559,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200400,3618,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200501,5013,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200503,1769,Napa ,94559,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200504,6431,Napa ,94558,Napa,395.44,57.60,0.038,23.20,0.128,98.97,0.013,88.51,0,0,0.304,93.73,0,0,0,0,0,0,54.330,91.03,0,0,0,0,0,0
6055200505,2460,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200601,5016,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200602,4468,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200703,3047,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200704,4514,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200705,2776,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200706,3283,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200707,3152,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200802,5481,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200803,2165,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200804,5566,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055200900,1230,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055201003,4389,Napa ,94558,Napa,448.53,64.50,0,0,0.015,96.97,0.002,81.50,0,0,0.036,80.93,0.587,27.10,0,0,<0.001,63.62,63.210,98.42,0,0,0,0,0,0
6055201004,6081,Napa ,94503,American Canyon,268.49,36.17,0,0,0,0,<0.001,77.81,NA,NA,0,0,0.666,28.50,0,0,<0.001,63.71,64.353,98.47,0,0,0,0,0,0
6055201005,2418,Napa ,94558,Napa,433.98,62.60,0,0,<0.001,93.50,<0.001,77.85,0,0,<0.001,72.19,0.666,28.51,0,0,<0.001,63.44,64.401,98.49,0,0,0,0,0,0
6055201006,3283,Napa ,94503,American Canyon,204.85,20.99,0,0,0,0,<0.001,77.82,NA,NA,0,0,0.667,28.53,0,0,0,0,64.404,98.51,0,0,0,0,0,0
6055201007,4089,Napa ,94503,American Canyon,373.30,53.69,0.021,20.55,0,0,<0.001,77.80,NA,NA,0.075,84.08,0.662,28.46,0,0,<0.001,63.96,64.195,98.45,0,0,0,0,0,0
6055201101,1996,Napa ,94558,Napa,373.34,53.95,0,0,0.129,99.25,0.013,88.80,0,0,0.304,93.73,0,0,0,0,0,0,54.568,91.56,0,0,0,0,0,0
6055201102,2055,Napa ,94559,Napa,509.78,81.15,0.602,44.00,0.100,98.87,0.010,87.74,0,0,0.244,91.80,0.648,27.81,0,0,0,0,42.525,69.35,0,0,0,0,<0.001,90.20
6055201200,4739,Napa ,94558,Napa,407.20,59.33,0.284,31.69,0.119,98.91,0.012,88.36,0,0,0.413,94.56,0.137,16.47,0,0,0,0,51.229,77.19,0,0,0,0,0,0
6055201300,2933,Napa ,94599,Yountville,378.87,54.95,0,0,0.064,98.30,0.013,88.80,0,0,3.958,99.36,0.223,21.34,0,0,0,0,43.790,71.08,0,0,0,0,0,0
6055201401,3114,Napa ,94558,Napa,442.75,63.52,1.413,71.54,0.087,98.75,0.012,88.30,0,0,0.849,96.61,0.346,22.51,0,0,0,0,39.792,65.04,0,0,0,0,0,0
6055201402,2871,Napa ,94558,Napa,462.78,75.03,0.003,18.90,0.128,98.96,0.013,88.50,0,0,0.303,93.42,0.001,7.99,0,0,<0.001,64.06,54.270,90.95,0,0,0,0,0,0
6055201403,800,Napa ,94558,Napa,440.06,63.14,0.693,47.91,0.006,95.89,<0.001,77.72,0,0,3.924,99.35,0.543,26.84,0,0,<0.001,65.23,9.736,27.13,0,0,0,0,0,0
6055201500,1868,Napa ,94574,Saint Helena,440.14,63.15,6.248,97.97,0.025,97.39,0.002,81.44,0,0,2.293,98.78,1.271,36.34,0,0,0,0,10.750,28.21,0,0,0,0,0,0
6055201601,2287,Napa ,94574,Saint Helena,412.56,59.94,0,0,0.064,98.31,0.007,86.56,0,0,0.558,95.77,1.026,34.84,0,0,0,0,55.950,97.08,0,0,0,0,0,0
6055201602,3527,Napa ,94574,Saint Helena,412.63,59.95,0,0,0.064,98.32,0.007,86.57,0,0,0.558,95.79,1.026,34.85,0,0,0,0,55.958,97.09,0,0,0,0,0,0
6055201700,5373,Napa ,94508,Angwin,621.23,91.64,1.403,71.43,<0.001,94.37,<0.001,78.19,0,0,0.103,86.16,4.099,60.35,0,0,0,0,18.822,38.66,0,0,3.854,98.36,0.063,93.70
6055201800,1806,Napa ,94558,Napa,579.34,88.57,0.853,54.82,0.200,99.42,0,0,NA,NA,1.430,97.75,1.726,40.34,0,0,0,0,61.188,98.00,0,0,0.251,93.81,0.251,95.19
6055201900,1293,Napa ,94515,Calistoga,452.80,69.17,6.621,98.42,0,0,0.061,95.28,NA,NA,1.415,97.71,1.828,41.51,0,0,0,0,8.313,25.68,0,0,0,0,0.110,94.20
6057000102,6677,Nevada ,95949,Grass Valley,281.11,37.97,0.068,23.98,0.018,97.16,NA,NA,NA,NA,4.350,99.46,4.143,60.51,0,0,0,0,0,0,0,0,0,0,0,0
6057000103,7893,Nevada ,95949,Grass Valley,272.35,36.53,0.101,25.35,0.027,97.49,0,0,NA,NA,0.237,91.68,0.454,26.02,0,0,0,0,15.302,31.81,0,0,0,0,0,0
6057000105,2792,Nevada ,95949,Grass Valley,435.51,62.80,1.339,70.03,0.361,99.64,0,0,NA,NA,4.290,99.43,5.610,67.19,0,0,0,0,0.179,8.25,0,0,0,0,0.002,90.98
6057000200,2700,Nevada ,95949,Grass Valley,384.12,55.65,0.154,27.16,0.042,97.93,0.500,99.41,NA,NA,0.519,95.64,5.193,63.98,0,0,0,0,0,0,0,0,0,0,0,0
6057000300,2353,Nevada ,95949,Grass Valley,383.41,55.55,0.289,31.88,0.051,98.10,0.360,98.80,NA,NA,0,0,4.048,60.22,0,0,0,0,<0.001,3.51,0,0,0,0,0.002,90.90
6057000401,5744,Nevada ,95975,Rough and Ready,164.78,15.44,0.015,19.90,0.003,95.34,0,0,NA,NA,0,0,0.157,16.75,0,0,0,0,16.007,32.79,0,0,0,0,0,0
6057000402,6926,Nevada ,95946,Penn Valley,401.22,58.30,0.495,38.78,0.047,98.01,0.123,96.92,NA,NA,0,0,3.785,53.26,0,0,0,0,2.901,18.86,0,0,0,0,0.296,95.39
6057000501,6034,Nevada ,95945,Grass Valley,271.17,36.46,0.398,34.92,0.070,98.40,0,0,3.847,91.39,0,0,0.192,17.13,0,0,0,0,12.441,29.32,0,0,0,0,0,0
